16812055	16795671
16795671	69634
16795671	73730
16795671	81922
16795671	98306
16795671	135427
16795671	139523
16795671	147715
16795671	164099
16795671	266757
16795671	270853
16795671	279045
16795671	295429
16795671	529159
16795671	533255
16795671	541447
16795671	557831
16795671	1053707
16795671	1057803
16795671	1065995
16795671	1082379
16795671	2102541
16795671	2106637
16795671	2114829
16795671	2131213
16795671	4199953
16795671	4204049
16795671	4212241
16795671	4228625
16795671	8394515
16795671	8398611
16795671	8406803
16795671	8423187
16795671	16787479
16787479	69634
16787479	73730
16787479	81922
16787479	98306
16787479	135427
16787479	139523
16787479	147715
16787479	164099
16787479	266757
16787479	270853
16787479	279045
16787479	295429
16787479	529159
16787479	533255
16787479	541447
16787479	557831
16787479	1053707
16787479	1057803
16787479	1065995
16787479	1082379
16787479	2102541
16787479	2106637
16787479	2114829
16787479	2131213
16787479	4199953
16787479	4204049
16787479	4212241
16787479	4228625
16787479	8394515
16787479	8398611
16787479	8406803
16787479	8423187
8423187	69634
8423187	73730
8423187	81922
8423187	98306
8423187	135427
8423187	139523
8423187	147715
8423187	164099
8423187	266757
8423187	270853
8423187	279045
8423187	295429
8423187	529159
8423187	533255
8423187	541447
8423187	557831
8423187	1053707
8423187	1057803
8423187	1065995
8423187	1082379
8423187	2102541
8423187	2106637
8423187	2114829
8423187	2131213
8423187	4199953
8423187	4204049
8423187	4212241
8423187	4228625
8423187	8394515
8423187	8398611
8423187	8406803
8406803	69634
8406803	73730
8406803	81922
8406803	98306
8406803	135427
8406803	139523
8406803	147715
8406803	164099
8406803	266757
8406803	270853
8406803	279045
8406803	295429
8406803	529159
8406803	533255
8406803	541447
8406803	557831
8406803	1053707
8406803	1057803
8406803	1065995
8406803	1082379
8406803	2102541
8406803	2106637
8406803	2114829
8406803	2131213
8406803	4199953
8406803	4204049
8406803	4212241
8406803	4228625
8406803	8394515
8406803	8398611
8398611	69634
8398611	73730
8398611	81922
8398611	98306
8398611	135427
8398611	139523
8398611	147715
8398611	164099
8398611	266757
8398611	270853
8398611	279045
8398611	295429
8398611	529159
8398611	533255
8398611	541447
8398611	557831
8398611	1053707
8398611	1057803
8398611	1065995
8398611	1082379
8398611	2102541
8398611	2106637
8398611	2114829
8398611	2131213
8398611	4199953
8398611	4204049
8398611	4212241
8398611	4228625
8398611	8394515
8394515	69634
8394515	73730
8394515	81922
8394515	98306
8394515	135427
8394515	139523
8394515	147715
8394515	164099
8394515	266757
8394515	270853
8394515	279045
8394515	295429
8394515	529159
8394515	533255
8394515	541447
8394515	557831
8394515	1053707
8394515	1057803
8394515	1065995
8394515	1082379
8394515	2102541
8394515	2106637
8394515	2114829
8394515	2131213
8394515	4199953
8394515	4204049
8394515	4212241
8394515	4228625
4228625	69634
4228625	73730
4228625	81922
4228625	98306
4228625	135427
4228625	139523
4228625	147715
4228625	164099
4228625	266757
4228625	270853
4228625	279045
4228625	295429
4228625	529159
4228625	533255
4228625	541447
4228625	557831
4228625	1053707
4228625	1057803
4228625	1065995
4228625	1082379
4228625	2102541
4228625	2106637
4228625	2114829
4228625	2131213
4228625	4199953
4228625	4204049
4228625	4212241
4212241	69634
4212241	73730
4212241	81922
4212241	98306
4212241	135427
4212241	139523
4212241	147715
4212241	164099
4212241	266757
4212241	270853
4212241	279045
4212241	295429
4212241	529159
4212241	533255
4212241	541447
4212241	557831
4212241	1053707
4212241	1057803
4212241	1065995
4212241	1082379
4212241	2102541
4212241	2106637
4212241	2114829
4212241	2131213
4212241	4199953
4212241	4204049
4204049	69634
4204049	73730
4204049	81922
4204049	98306
4204049	135427
4204049	139523
4204049	147715
4204049	164099
4204049	266757
4204049	270853
4204049	279045
4204049	295429
4204049	529159
4204049	533255
4204049	541447
4204049	557831
4204049	1053707
4204049	1057803
4204049	1065995
4204049	1082379
4204049	2102541
4204049	2106637
4204049	2114829
4204049	2131213
4204049	4199953
4199953	69634
4199953	73730
4199953	81922
4199953	98306
4199953	135427
4199953	139523
4199953	147715
4199953	164099
4199953	266757
4199953	270853
4199953	279045
4199953	295429
4199953	529159
4199953	533255
4199953	541447
4199953	557831
4199953	1053707
4199953	1057803
4199953	1065995
4199953	1082379
4199953	2102541
4199953	2106637
4199953	2114829
4199953	2131213
2131213	69634
2131213	73730
2131213	81922
2131213	98306
2131213	135427
2131213	139523
2131213	147715
2131213	164099
2131213	266757
2131213	270853
2131213	279045
2131213	295429
2131213	529159
2131213	533255
2131213	541447
2131213	557831
2131213	1053707
2131213	1057803
2131213	1065995
2131213	1082379
2131213	2102541
2131213	2106637
2131213	2114829
2114829	69634
2114829	73730
2114829	81922
2114829	98306
2114829	135427
2114829	139523
2114829	147715
2114829	164099
2114829	266757
2114829	270853
2114829	279045
2114829	295429
2114829	529159
2114829	533255
2114829	541447
2114829	557831
2114829	1053707
2114829	1057803
2114829	1065995
2114829	1082379
2114829	2102541
2114829	2106637
2106637	69634
2106637	73730
2106637	81922
2106637	98306
2106637	135427
2106637	139523
2106637	147715
2106637	164099
2106637	266757
2106637	270853
2106637	279045
2106637	295429
2106637	529159
2106637	533255
2106637	541447
2106637	557831
2106637	1053707
2106637	1057803
2106637	1065995
2106637	1082379
2106637	2102541
2102541	69634
2102541	73730
2102541	81922
2102541	98306
2102541	135427
2102541	139523
2102541	147715
2102541	164099
2102541	266757
2102541	270853
2102541	279045
2102541	295429
2102541	529159
2102541	533255
2102541	541447
2102541	557831
2102541	1053707
2102541	1057803
2102541	1065995
2102541	1082379
1082379	69634
1082379	73730
1082379	81922
1082379	98306
1082379	135427
1082379	139523
1082379	147715
1082379	164099
1082379	266757
1082379	270853
1082379	279045
1082379	295429
1082379	529159
1082379	533255
1082379	541447
1082379	557831
1082379	1053707
1082379	1057803
1082379	1065995
1065995	69634
1065995	73730
1065995	81922
1065995	98306
1065995	135427
1065995	139523
1065995	147715
1065995	164099
1065995	266757
1065995	270853
1065995	279045
1065995	295429
1065995	529159
1065995	533255
1065995	541447
1065995	557831
1065995	1053707
1065995	1057803
1057803	69634
1057803	73730
1057803	81922
1057803	98306
1057803	135427
1057803	139523
1057803	147715
1057803	164099
1057803	266757
1057803	270853
1057803	279045
1057803	295429
1057803	529159
1057803	533255
1057803	541447
1057803	557831
1057803	1053707
1053707	69634
1053707	73730
1053707	81922
1053707	98306
1053707	135427
1053707	139523
1053707	147715
1053707	164099
1053707	266757
1053707	270853
1053707	279045
1053707	295429
1053707	529159
1053707	533255
1053707	541447
1053707	557831
557831	69634
557831	73730
557831	81922
557831	98306
557831	135427
557831	139523
557831	147715
557831	164099
557831	266757
557831	270853
557831	279045
557831	295429
557831	529159
557831	533255
557831	541447
541447	69634
541447	73730
541447	81922
541447	98306
541447	135427
541447	139523
541447	147715
541447	164099
541447	266757
541447	270853
541447	279045
541447	295429
541447	529159
541447	533255
533255	69634
533255	73730
533255	81922
533255	98306
533255	135427
533255	139523
533255	147715
533255	164099
533255	266757
533255	270853
533255	279045
533255	295429
533255	529159
529159	69634
529159	73730
529159	81922
529159	98306
529159	135427
529159	139523
529159	147715
529159	164099
529159	266757
529159	270853
529159	279045
529159	295429
295429	69634
295429	73730
295429	81922
295429	98306
295429	135427
295429	139523
295429	147715
295429	164099
295429	266757
295429	270853
295429	279045
279045	69634
279045	73730
279045	81922
279045	98306
279045	135427
279045	139523
279045	147715
279045	164099
279045	266757
279045	270853
270853	69634
270853	73730
270853	81922
270853	98306
270853	135427
270853	139523
270853	147715
270853	164099
270853	266757
266757	69634
266757	73730
266757	81922
266757	98306
266757	135427
266757	139523
266757	147715
266757	164099
164099	69634
164099	73730
164099	81922
164099	98306
164099	135427
164099	139523
164099	147715
147715	69634
147715	73730
147715	81922
147715	98306
147715	135427
147715	139523
139523	69634
139523	73730
139523	81922
139523	98306
139523	135427
135427	69634
135427	73730
135427	81922
135427	98306
98306	69634
98306	73730
98306	81922
81922	69634
81922	73730
73730	69634
